filename,keywords,freesound_id,sound_link,manufacturer,license,superclass,subclass,title,description,duration,original_samplerate,original_bitdepth,original_file_type,num_downloads,avg_rating,geotag,start_time_s,end_time_s,original_filename
267121.mp3,"interior, bus, transportation, van-nuys",267121,https://freesound.org/people/magnesium1/sounds/267121/,magnesium1,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Bus,Van Nuys Fly-Away Atmosphere 1,"Taken at the Van Nuys Fly-Away bus station in Van Nuys, CA. I used a Tascam DR-07 MKII recorder. It was approximately 9am/10am and I was seated in the waiting area indoors. The doors to my right were directly to the outside passenger loading area for buses. I used WavePad for OSX to boost the volume.",66.7131,44100.0,16,wav,70,0.0,,49.4,66.597,267121_Van Nuys Fly-Away Atmosphere 1.mp3
267120.mp3,"interior, bus, transportation, van-nuys",267120,https://freesound.org/people/magnesium1/sounds/267120/,magnesium1,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Bus,Van Nuys Fly-Away Atmosphere 2,"Taken at the Van Nuys Fly-Away bus station in Van Nuys, CA. I used a Tascam DR-07 MKII recorder. It was approximately 9am/10am and I was seated in the waiting area indoors. The doors to my right were directly to the outside passenger loading area for buses. I used WavePad for OSX to boost the volume.",140.382,44100.0,16,wav,68,0.0,,61.602,85.511,267120_Van Nuys Fly-Away Atmosphere 2.mp3
772767.mp3,"riding, interior, ambience, trunk, inside, bus, vehicle",772767,https://freesound.org/people/jerry.berumen/sounds/772767/,jerry.berumen,https://creativecommons.org/licenses/by/4.0/,Transportation,Bus,inside a truck trunk,"I was once the cargo to be delivered. not fun but sounded cool.

Recorded on a Sony PCM A10.

Hola! I'm a sound editor from Mexico City. I've been using Freesound for a while now and since it has been a lifesaver for my career, I decided to upload my own sounds here for free!

If you happen to use any of my sounds, consider crediting me and/or Freesound. It helps this community a lot.",230.538,96000.0,24,wav,12,0.0,,30.8,52.937,772767_inside a truck trunk.mp3
178473.mp3,"crowd, Big, bus, london, buzz, ambience, announce, red",178473,https://freesound.org/people/vinjatovix/sounds/178473/,vinjatovix,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Bus,130217 - AMB_INT - Big Red Bus 436 to paddington.wav,"Recording made on 17th feb 2013, with Zoom H4n X/y 120º integrated mics.
Hi-pass filtered @ 80Hz. No more processing

Ambience from interior of 436 line big red bus to paddington, London.",131.943,48000.0,16,wav,89,5.0,,35.4,53.137,178473_130217 - AMB_INT - Big Red Bus 436 to paddingtonwav.mp3
649243.mp3,"bus, ride, traffic, field-recording, road",649243,https://freesound.org/people/Fedor_Ogon/sounds/649243/,Fedor_Ogon,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Bus,riding suburban bus.wav,Small suburban bus. Interior. Recorded with Zoom H4n onboard mics,101.341,96000.0,24,wav,35,5.0,,0.0,27.927,649243_riding suburban buswav.mp3
431466.mp3,"bus, london, transport",431466,https://freesound.org/people/slambuc/sounds/431466/,slambuc,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Bus,243 bus london.WAV,London bus 243 interior,48.64,48000.0,24,wav,207,0.0,,26.0,45.94,431466_243 bus londonWAV.mp3
141701.mp3,"bus, autobus, Jelcz, transport",141701,https://freesound.org/people/ermfilm/sounds/141701/,ermfilm,https://creativecommons.org/licenses/by/4.0/,Transportation,Bus,Bus Polish 'Jelcz',Interior of Polish bus 'Jelcz',51.1297,48000.0,16,wav,625,5.0,,13.8,38.319,141701_Bus Polish Jelcz.mp3
548210.mp3,"bus, traffic, field-recording, car, city",548210,https://freesound.org/people/werneristes/sounds/548210/,werneristes,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Bus,Bus parks.wav,"Bus parks slowly, interior, with door open, engine noise, motor",48.1983,48000.0,16,wav,115,0.0,,26.6,45.758,548210_Bus parkswav.mp3
648763.mp3,"bus, pantanal, field-recording, brasil",648763,https://freesound.org/people/Edulacava/sounds/648763/,Edulacava,https://creativecommons.org/licenses/by-nc/4.0/,Transportation,Bus,23 AMB - interior ônibus na estrada.wav,into bus on Pantanal road,97.48,44100.0,16,wav,23,0.0,,32.236,57.615,648763_23 AMB - interior onibus na estradawav.mp3
338990.mp3,"bus, transportation, vehicle",338990,https://freesound.org/people/soundguyOndrej/sounds/338990/,soundguyOndrej,https://creativecommons.org/licenses/by-nc/4.0/,Transportation,Bus,BUS INTERIOR - RIDE,Recorded on Tascam recorder and Senheiser 416 microphone.,128.683,48000.0,24,wav,112,0.0,,106.002,125.262,338990_BUS INTERIOR - RIDE.mp3
387455.mp3,"ol, Motor, Bus, Micro, Peru, Espa, Wallas, Public, Transport",387455,https://freesound.org/people/kintana24/sounds/387455/,kintana24,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Bus,Interior Bus Lima Peru.wav,"Recorded with Zoom H5 XY
48KHz
24Bits",106.773,48000.0,24,wav,100,0.0,,65.605,92.121,387455_Interior Bus Lima Peruwav.mp3
677580.mp3,"norwegian, people, walla, ambience, crowd, bus, transport, public, talking",677580,https://freesound.org/people/AugustSandberg/sounds/677580/,AugustSandberg,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Bus,Bus ride Walla,"Recording sitting in a bus seat on a full bus.

Recorded in stereo at 24 bit with a Zoom H6.

All my sounds are dedicated to the public domain, and are free to use, no restrictions. Although I really appreciate a message or comment if you use my sound for something interesting. Always fun to hear where my recordings end up :)",97.4051,48000.0,24,wav,40,0.0,,53.8,76.047,677580_Bus ride Walla.mp3
432919.mp3,"transportation, field-recording, bus, bus-announcement, Zhuhai, public, transport",432919,https://freesound.org/people/jumpbug99/sounds/432919/,jumpbug99,https://creativecommons.org/licenses/by-nc/4.0/,Transportation,Bus,Announcement on Bus in Zhuhai.wav,"This was taken in 2017 on a bus in Zhuhai, Guangdong, China. Before the announcement were conversations in Putonghua, and later the announcement of the bus came off in Putonghua and then Cantonese. 

Time: 16:45",204.069,44100.0,16,wav,46,0.0,22.2521161847 113.519631146,157.606,175.833,432919_Announcement on Bus in Zhuhaiwav.mp3
361056.mp3,"Transportation, Countryside, Bus, yarra-valley, Free, Public, melbourne, speech, Road, Country, rural, warburton, Transport",361056,https://freesound.org/people/Moiku/sounds/361056/,Moiku,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Bus,Alighting a bus in rural melbourne (warburton).wav,Getting off a bus in warburton late one evening. Recorded with a zoom H2n.,59.2548,44100.0,24,wav,80,0.0,-37.75273324931413 145.69982528686523,2.335,18.487,361056_Alighting a bus in rural melbourne warburtonwav.mp3
785534.mp3,"Hub, Transportation, Men, People, Woman, Public, Transport, Station, Chatter, Bus, Travel, Talking",785534,https://freesound.org/people/JohnLaVine333/sounds/785534/,JohnLaVine333,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Bus,Waiting for the Bus,"Sitting in the Transit Hub, waiting for the bus... people talking.",178.08,44100.0,16,wav,12,0.0,,150.8,177.963,785534_Waiting for the Bus.mp3
408536.mp3,"OWI, field-recording, bus, station, transportation, public, transport",408536,https://freesound.org/people/Nomfundo_k/sounds/408536/,Nomfundo_k,https://creativecommons.org/licenses/by-nc/4.0/,Transportation,Bus,Bus station ambience.wav,"Bus station ambience, early morning day.",238.756,44100.0,24,wav,436,5.0,-25.7498836838 28.2319879532,157.055,172.637,408536_Bus station ambiencewav.mp3
367174.mp3,"ghana, city, coach, transportation, field-recording, bus, africa, street, voice, station, bullhorn, african, megaphone, public, transport, speak",367174,https://freesound.org/people/jakubvalenta/sounds/367174/,jakubvalenta,http://creativecommons.org/licenses/by/3.0/,Transportation,Bus,Ghana bus station megaphone,"On a bus station in Kumasi (Ghana, West Africa) an employee of a coach company announces using a megaphone the cities to which the buses are going (Accra, Tema).

Recorded with an Android mobile phone, internal microphone, default Sound recorder app, Auto gain control on, Noise suppression off, OGG, transcoded to WAV.",53.2693,48000.0,16,wav,491,4.0,6.688878 -1.6171735,0.238,20.47,367174_Ghana bus station megaphone.mp3
369193.mp3,"bus, public, transport",369193,https://freesound.org/people/cribbler/sounds/369193/,cribbler,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Bus,INT busride in Sweden,Sitting on the bus.,84.668,48000.0,16,wav,71,0.0,,0.0,16.247,369193_INT busride in Sweden.mp3
334639.mp3,"city, people, Bus, turnstiles, Public, Transport",334639,https://freesound.org/people/paisagemsonoraunila/sounds/334639/,paisagemsonoraunila,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Bus,PS3F_FOZ_Micronibus_indo para terminal_catracas_sabado_tarde.wav,Riding to the bus terminal,117.329,48000.0,16,wav,87,0.0,,0.8,21.487,334639_PS3F_FOZ_Micronibus_indo para terminal_catracas_sabado_tardewav.mp3
584443.mp3,"Community-Television, Movie, August-23rd-1853, Memory-Stain-Recording, Highway, Windtryst-Farm, Bus, Audio-Mirage, Cinematic, Public, atmosphe, new, Podcast, Psychedelic, Steven-F-Allen, Audiochosis, Recording, Drone, Locomotive, Experimental, Atmosphere, Rattle, PSA, Transport, Ambient, Film",584443,https://freesound.org/people/audiomirage/sounds/584443/,audiomirage,https://creativecommons.org/licenses/by-nc/4.0/,Transportation,Bus,August 23rd 1853,"Composed with sounds created in Csound and sequenced using Jeskola Buzz Tracker.
 Final edits done in Cool Edit Pro and Audacity.
 Podcast, Public-Service-Announcement, Community-Television Projects.
 Enjoy!

 AuDio MiRage - AuDioChosis -

YOU ALWAYS HAVE TO CREDIT/ATTRIBUTE me (Audiomirage) and <a href=""http://freesound.org"" rel=""nofollow"">freesound.org</a> in your work if you use this sound.
Please do it like this if possible: <a href=""https://freesound.org/people/audiomirage/"" rel=""nofollow"">https://freesound.org/people/audiomirage/</a>

Thank you.

This sound may NOT be used in (royalty free) stock material. Don't put my raw sounds/files on youtube or anywhere else. You can use them in creative way as a part of art-form, but not ""re-distribute"" as (royalty free) stock material.
Thank you.
The Management",180.001,44100.0,16,wav,115,5.0,40.84991 -77.86948,103.21,129.06,584443_August 23rd 1853.mp3
619843.mp3,"city, Krakow, old, center, bell, tram, bus, bus-stop, public, transport",619843,https://freesound.org/people/tomszyk0/sounds/619843/,tomszyk0,https://creativecommons.org/licenses/by/4.0/,Transportation,Bus,KRK_Bagatela Tram and city.wav,"Ambient sound. The city of Krakow. The sound of the tram, tram bell sound, the bus and the tourists.",143.11,48000.0,16,wav,137,5.0,50.0634123758 19.9331017982,49.049,69.008,619843_KRK_Bagatela Tram and citywav.mp3
723309.mp3,"Road, transport, Bus, hongkong, Passangers, Minibus, Driving, commute, Public",723309,https://freesound.org/people/ivoliYT/sounds/723309/,ivoliYT,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Bus,Minibus on the Move 1,Minibus driving through one of Hong Kong neighbourhoods.,59.45,48000.0,24,wav,8,0.0,,15.4,39.055,723309_Minibus on the Move 1.mp3
723310.mp3,"transport, hongkong, minibus, bus, busstop, speedin, road, commute, transportation, public, stop",723310,https://freesound.org/people/ivoliYT/sounds/723310/,ivoliYT,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Bus,Minibus on the Move 2,Minibus driving through one of Hong Kong neighbourhoods speeding up and stoppng.,126.0,48000.0,24,wav,15,0.0,,5.0,27.718,723310_Minibus on the Move 2.mp3
569597.mp3,"City, Bus, Ride, Street, Traffic, Travel, Public, Transport",569597,https://freesound.org/people/soundpost/sounds/569597/,soundpost,http://creativecommons.org/licenses/by/3.0/,Transportation,Bus,GBG_CITY_WALKING_PEDESTRIAN_LIGHT_TRAFFIC_WET.wav,Sounds from Göteborg city,60.32,48000.0,24,wav,48,0.0,,0.001,26.712,569597_GBG_CITY_WALKING_PEDESTRIAN_LIGHT_TRAFFIC_WETwav.mp3
569591.mp3,"City, Bus, Ride, Street, Traffic, Public, Transport",569591,https://freesound.org/people/soundpost/sounds/569591/,soundpost,http://creativecommons.org/licenses/by/3.0/,Transportation,Bus,GBG CITY TRAFFIC WET.wav,Sounds from Göteborg city,60.04,48000.0,24,wav,48,5.0,57.7271968344 11.938581,30.6,59.998,569591_GBG CITY TRAFFIC WETwav.mp3
569592.mp3,"City, Bus, Ride, Street, Traffic, Public, Transport",569592,https://freesound.org/people/soundpost/sounds/569592/,soundpost,http://creativecommons.org/licenses/by/3.0/,Transportation,Bus,GBG CITY BUSS STATION LIGHT TRAFFIC WET.wav,Sounds from Göteborg city,60.32,48000.0,24,wav,41,5.0,,0.001,19.431,569592_GBG CITY BUSS STATION LIGHT TRAFFIC WETwav.mp3
317269.mp3,"City, Movie, Travel, Public, Medium, Transportation, Countryside, Cars, Park, Cinematic, Motorway, Traffic, Ride, Drive, Trains, Passing, Locomotive, Road, Street, Film, Motor, Bus, Transport",317269,https://freesound.org/people/Dpoggioli/sounds/317269/,Dpoggioli,https://creativecommons.org/licenses/by/4.0/,Transportation,Bus,Medium City Traffic Ambience,"Recorded with a stereo handheld Tascam recorder. Recorded on the 9th floor of a building in Manhattan, NYC.",62.256,48000.0,24,wav,514,4.0,,36.6,62.075,317269_Medium City Traffic Ambience.mp3
246032.mp3,"City, Bus, Park, birds, traffic, Public, Transport",246032,https://freesound.org/people/Dr. Macak/sounds/246032/,Dr. Macak,https://creativecommons.org/licenses/by/4.0/,Transportation,Bus,City Park with birds,Let me know in comments where used I definitely would like to see/hear it! :),121.497,48000.0,24,wav,152,0.0,,92.4,121.315,246032_City Park with birds.mp3
246033.mp3,"City, Bus, Park, birds, trams, traffic, Public, Transport",246033,https://freesound.org/people/Dr. Macak/sounds/246033/,Dr. Macak,https://creativecommons.org/licenses/by/4.0/,Transportation,Bus,City Park with birds,Let me know in comments where used I definitely would like to see/hear it! :),212.094,48000.0,24,wav,90,0.0,,106.8,131.079,246033_City Park with birds.mp3
246034.mp3,"City, Bus, Park, birds, trams, traffic, Public, Transport",246034,https://freesound.org/people/Dr. Macak/sounds/246034/,Dr. Macak,https://creativecommons.org/licenses/by/4.0/,Transportation,Bus,City Park with birds,Let me know in comments where used I definitely would like to see/hear it! :),167.156,48000.0,24,wav,90,0.0,,14.2,40.471,246034_City Park with birds.mp3
344950.mp3,"Transportation, Bus, Travel, Pass, Drive, Motorway, Road, Country, Street, Traffic, Highway, Motor, Cars, Passing, Public, Transport, Automobils",344950,https://freesound.org/people/ivolipa/sounds/344950/,ivolipa,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Bus,A1_highway_traffic_2.WAV,Passing Traffic on the A1 highway in Croatia.,72.568,48000.0,24,wav,399,4.666666666666667,,0.001,28.29,344950_A1_highway_traffic_2WAV.mp3
344951.mp3,"Transportation, Bus, Travel, Pass, Drive, Motorway, Road, Country, Street, Traffic, Highway, Motor, Cars, Passing, Public, Transport, Automobils",344951,https://freesound.org/people/ivolipa/sounds/344951/,ivolipa,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Bus,A1_highway_traffic_1.WAV,Passing Traffic on the A1 highway in Croatia.,76.8413,48000.0,24,wav,337,4.75,,42.601,71.328,344951_A1_highway_traffic_1WAV.mp3
518631.mp3,"City, Busy, Car, Film, Drive, Free, Public, Transport, Street, Truck, road, Peoples, Traffic, Mastered, Cars, Road, Bus",518631,https://freesound.org/people/szegvari/sounds/518631/,szegvari,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Bus,Busy Street Car Truck Peoples Mastered,"Busy Street Car Truck Peoples Mastered
Recorded Iphone with Rode mic
Edited: Adobe + Mastered",50.5266,44100.0,32,wav,1892,5.0,,9.203,29.866,518631_Busy Street Car Truck Peoples Mastered.mp3
773259.mp3,"Ambient, Urban, vehicles, Station, Sounds, Environmental, Atmosphere, Transport, Railway, transportation, Recording, Ambience, Field, Soundscapes, Market, traffic, Public, Audio, Sound, City, Noise, PassBy, People, Human, Fieldrecording, Bus, Cityambience, Trainstation, Train",773259,https://freesound.org/people/guidofm/sounds/773259/,guidofm,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Bus,AMBTran_FieldRecording_Cinematis_Vol2_TrainStation3_Freebie,"This is one of the several freebie items of my Field Recording | Vol.2 | City Ambience pack. 

Check out the full version on my Bandcamp profile:
<a href=""https://cinematis.bandcamp.com/album/field-recording-vol-2-city-ambience"" rel=""nofollow"">https://cinematis.bandcamp.com/album/field-recording-vol-2-city-ambience</a>

Release date:12/06/2024

In celebration of the festive season, you can grab my entire discography at an 85% discount.

I typically upload the recordings under Creative Commons 0, so you don’t even need to credit me, though support is always appreciated. <a href=""https://buymeacoffee.com/cinematis"" rel=""nofollow"">https://buymeacoffee.com/cinematis</a>",36.5714,96000.0,24,wav,8,0.0,,0.724,28.541,773259_AMBTran_FieldRecording_Cinematis_Vol2_TrainStation3_Freebie.mp3
266362.mp3,"City, Transportation, Bus, Ride, tramonto, Drive, Cinematic, Street, Traffic, Transport, Cars, Passing, Public, Road",266362,https://freesound.org/people/tramontostudio/sounds/266362/,tramontostudio,https://creativecommons.org/licenses/by-nc/4.0/,Transportation,Bus,street cars passing by-stereo.wav,Recording street cars passing by in stereo by my ZOOM H5 recorder,30.84,48000.0,24,wav,1375,4.833333333333333,,10.214,30.21,266362_street cars passing by-stereowav.mp3
520541.mp3,"Europe, City, Atmosphere, Road, Field-recording, Cars, Transport, Free, Bus, Rain, Drive, Movie, Budapest, Street, Mastered, Peoples, Transportation, Film, Public, Wind",520541,https://freesound.org/people/szegvari/sounds/520541/,szegvari,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Bus,Street Wind City Cars Peoples Rain Mastered,"Street Wind City Cars Peoples Rain Mastered
Recorded Zoom H1N with Rode mic
Edited: Adobe + FXs + Mastered",66.524,48000.0,24,wav,114,5.0,47.527141429 19.0398643772,44.605,66.496,520541_Street Wind City Cars Peoples Rain Mastered.mp3
723311.mp3,"city, transport, hongkong, traffic, bus, street, field-recording, road, commute, public, ambience",723311,https://freesound.org/people/ivoliYT/sounds/723311/,ivoliYT,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Bus,Above the road/treet - Hon Kong ambience,Recording from above the street with cars and buses passing by.,107.292,48000.0,24,wav,45,4.666666666666667,,68.215,83.879,723311_Above the roadtreet - Hon Kong ambience.mp3
785007.mp3,"transportation, bus, public, ambience, field-recording",785007,https://freesound.org/people/YouMightLikeThis/sounds/785007/,YouMightLikeThis,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Bus,Bus Ambience - Please hold on the bus is departing,"Captured on the TheBus transportation traveling on Oahu, Hawaii.

A background hum with occasional bus PA announcement.

""Please hold on the bus is departing"" #0:17

*Ding* #0:21",35.0057,48000.0,24,wav,7,0.0,21.324297 -158.016656,17.8,34.823,785007_Bus Ambience - Please hold on the bus is departing.mp3
76976.mp3,"ambience, ambient, atmosphere, creak, digitopia, engine, field-recording, florian, groan, historical, metal, motor, old, porto, portugal, public, rattle, squeak, streetcar, traffic, tram, transport, wood",76976,https://freesound.org/people/digitopia/sounds/76976/,digitopia,http://creativecommons.org/licenses/sampling+/1.0/,Transportation,Bus,09-07-13_1757_Piolho - Tram is starting.WAV,"Short recording of an old tram/streetcar starting at Café Piolho in Porto. Ambient noise of people and traffic (especially from one bus that is waiting on the traffic light). At 0:15 the tram starts moving and drives away. Squeaking and rattling of the old wheels on the rails and the wooden and metal contruction shaking from the engine. A little disturbance by wind in the end.
Recorded with Roland Edirol R-09 digital recorder and Edirol CS-15 cardioid-type stereo microphone.
",30.5957,44100.0,24,wav,848,4.4375,,9.513,27.524,76976_09-07-13_1757_Piolho - Tram is startingWAV.mp3
113320.mp3,"bus, field-recording, public, transportation",113320,https://freesound.org/people/NoiseCollector/sounds/113320/,NoiseCollector,http://creativecommons.org/licenses/by/3.0/,Transportation,Bus,backonthebusithink.wav,Recorded during a 12 hour work day. Going back to the bus or something.,43.7406,44100.0,16,wav,40,5.0,,18.0,43.566,113320_backonthebusithinkwav.mp3
113325.mp3,"bus, crazy, drugs, field-recording, insane, politics, public, transportation",113325,https://freesound.org/people/NoiseCollector/sounds/113325/,NoiseCollector,http://creativecommons.org/licenses/by/3.0/,Transportation,Bus,busconversation4drumshotcongress.wav,"Recorded during a 12 hour work day. Guy that looks like he just snorted a half a gram of South Florida's finest plays drums with his hands on the seats of the bus, then picks up a paper and laughs about the congress member who was shot.",133.748,44100.0,16,wav,66,4.5,,111.0,128.781,113325_busconversation4drumshotcongresswav.mp3
113329.mp3,"bus, field-recording, public, transportation",113329,https://freesound.org/people/NoiseCollector/sounds/113329/,NoiseCollector,http://creativecommons.org/licenses/by/3.0/,Transportation,Bus,contactmetalseat.wav,Recorded during a 12 hour work day. Pressing the built in microphone as flush as possible against various surfaces on the bus.,18.7153,44100.0,16,wav,37,0.0,,0.0,18.715,113329_contactmetalseatwav.mp3
113331.mp3,"bus, field-recording, public, transportation",113331,https://freesound.org/people/NoiseCollector/sounds/113331/,NoiseCollector,http://creativecommons.org/licenses/by/3.0/,Transportation,Bus,contactplastic.wav,Recorded during a 12 hour work day. Pressing the built in microphone as flush as possible against various surfaces on the bus.,15.6038,44100.0,16,wav,38,0.0,,0.0,15.604,113331_contactplasticwav.mp3
113333.mp3,"bus, field-recording, public, transportation",113333,https://freesound.org/people/NoiseCollector/sounds/113333/,NoiseCollector,http://creativecommons.org/licenses/by/3.0/,Transportation,Bus,crazyguygetsofftoolate.wav,Recorded during a 12 hour work day. I finally get the recorder to not be clipping and dropping like crazy.... then the coked up guy gets off the bus...,108.484,44100.0,16,wav,37,0.0,,53.2,77.508,113333_crazyguygetsofftoolatewav.mp3
113336.mp3,"bus, field-recording, public, transportation",113336,https://freesound.org/people/NoiseCollector/sounds/113336/,NoiseCollector,http://creativecommons.org/licenses/by/3.0/,Transportation,Bus,gettingoffthebusatnight.wav,Recorded during a 12 hour work day. Getting off the bus again... at night this time.,256.344,44100.0,16,wav,44,0.0,,167.8,187.519,113336_gettingoffthebusatnightwav.mp3
113339.mp3,"bus, field-recording, public, transportation",113339,https://freesound.org/people/NoiseCollector/sounds/113339/,NoiseCollector,http://creativecommons.org/licenses/by/3.0/,Transportation,Bus,morebusnoiseynoise.wav,"Recorded during a 12 hour work day. On the bus, sup?",18.2741,44100.0,16,wav,35,3.0,,0.0,18.274,113339_morebusnoiseynoisewav.mp3
113340.mp3,"bus, field-recording, public, transportation",113340,https://freesound.org/people/NoiseCollector/sounds/113340/,NoiseCollector,http://creativecommons.org/licenses/by/3.0/,Transportation,Bus,morenoisybuscrap.wav,Recorded during a 12 hour work day. Mores bus noises,85.7201,44100.0,16,wav,45,5.0,,57.2,85.695,113340_morenoisybuscrapwav.mp3
113330.mp3,"bus, field-recording, public, transportation",113330,https://freesound.org/people/NoiseCollector/sounds/113330/,NoiseCollector,http://creativecommons.org/licenses/by/3.0/,Transportation,Bus,contactmetalwindow.wav,Recorded during a 12 hour work day. Pressing the built in microphone as flush as possible against various surfaces on the bus.,16.9042,44100.0,16,wav,31,0.0,,0.0,16.904,113330_contactmetalwindowwav.mp3
218813.mp3,"Paris, bus, transportation, public, vehicle",218813,https://freesound.org/people/nannygrimshaw/sounds/218813/,nannygrimshaw,https://creativecommons.org/licenses/by/4.0/,Transportation,Bus,ParisBusJourney16bit.aif,long mono recording on iphone4 of a bus journey in Paris,261.316,44100.0,16,aiff,89,4.0,48.857599944409316 2.364978790283203,86.0,106.273,218813_ParisBusJourney16bitaif.mp3
706533.mp3,"indoor, blal29, city, maribor, cng, travel, huawei, bla-l29, slovenia, bus, ride",706533,https://freesound.org/people/dibko/sounds/706533/,dibko,https://creativecommons.org/licenses/by/4.0/,Transportation,Bus,20231020 - 01 - CNG bus - 12 - From Ptujska pošta station towards Dobrava cemetery.wav,"CNG city bus ride - Compressed natural gas (CNG), also known as methane, is an alternative fuel. It is technologically processed natural gas compressed to 200 bar. As such, it takes up little space and is therefore suitable as a propellant for cars, commercial vehicles, trucks and public passenger transport.

Poorly patched roads. Everything squeaks and squeals. In between, you can hear a conversation between a woman driver and a passenger.

<a href=""https://commons.wikimedia.org/wiki/File:Notranjost_avtobusa.jpg"" rel=""nofollow""><img alt=""Notranjost avtobusa"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Notranjost_avtobusa.jpg/256px-Notranjost_avtobusa.jpg""></a>

Recorder: HUAWEI BLA-L29

If any of these sounds have been of help, and you are feeling charitable, please do consider <a href=""https://freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound.org</a> to help keep the site running (a link is also on the home page). Any donations are greatly appreciated!

YOU ALWAYS HAVE TO CREDIT/ATTRIBUTE me (dibko) and <a href=""https://freesound.org/"" rel=""nofollow"">freesound.org</a> in your work if you use this sound.
Please do it like this if possible: <a href=""https://freesound.org/people/dibko/"" rel=""nofollow"">https://freesound.org/people/dibko/</a>
Thank you.
This sound may NOT be used in (royalty free) stock material. Don't put my raw sounds/files on youtube or anywhere else. You can use them in creative way as a part of art-form, but not ""re-distribute"" as (royalty free) stock material. Thank you.",279.871,44100.0,16,wav,11,5.0,46.520476646919434 15.696326135314791,36.0,51.495,706533_20231020 - 01 - CNG bus - 12 - From Ptujska pošta station towards Dobrava cemeterywav.mp3
113352.mp3,"bus, field-recording, public, transportation",113352,https://freesound.org/people/NoiseCollector/sounds/113352/,NoiseCollector,http://creativecommons.org/licenses/by/3.0/,Transportation,Bus,walkinghomecrossingroad.wav,Recorded during a 12 hour work day. Crossing A1A yo.,90.7551,44100.0,16,wav,35,0.0,,60.2,86.857,113352_walkinghomecrossingroadwav.mp3
113321.mp3,"bus, city, field-recording, public, transportation",113321,https://freesound.org/people/NoiseCollector/sounds/113321/,NoiseCollector,http://creativecommons.org/licenses/by/3.0/,Transportation,Bus,backtotheoffice.wav,Recorded during a 12 hour work day. Going back to the office,146.305,44100.0,16,wav,59,0.0,,105.2,134.963,113321_backtotheofficewav.mp3
113337.mp3,"bus, field-recording, public, transportation",113337,https://freesound.org/people/NoiseCollector/sounds/113337/,NoiseCollector,http://creativecommons.org/licenses/by/3.0/,Transportation,Bus,loudpeople.wav,Recorded during a 12 hour work day. Loud ass jerks on the bust trying to interupt my study time.,38.1841,44100.0,16,wav,43,0.0,,2.4,24.831,113337_loudpeoplewav.mp3
113338.mp3,"bus, field-recording, public, transportation",113338,https://freesound.org/people/NoiseCollector/sounds/113338/,NoiseCollector,http://creativecommons.org/licenses/by/3.0/,Transportation,Bus,lowcutmakesthedropoutsgoaway.wav,Recorded during a 12 hour work day. Testing different filters and how it affects recordings. ,20.0853,44100.0,16,wav,33,0.0,,0.0,20.085,113338_lowcutmakesthedropoutsgoawaywav.mp3
113343.mp3,"bus, field-recording, public, transportation",113343,https://freesound.org/people/NoiseCollector/sounds/113343/,NoiseCollector,http://creativecommons.org/licenses/by/3.0/,Transportation,Bus,noisefilter.wav,"Recorded during a 12 hour work day. Noise filter engaged, we have... sounds the same to me.",26.052,44100.0,16,wav,32,0.0,,0.0,26.052,113343_noisefilterwav.mp3
113354.mp3,"bus, field-recording, highway, ominous, overpass, public, traffic, transportation",113354,https://freesound.org/people/NoiseCollector/sounds/113354/,NoiseCollector,http://creativecommons.org/licenses/by/3.0/,Transportation,Bus,walkinghomeoverpass.wav,Recorded during a 12 hour work day. Taking my time passing under I-95 and recording the ominous road sounds from above and echoed traffic from inside the concrete tunnelled environment.,133.805,44100.0,16,wav,68,0.0,,29.4,45.267,113354_walkinghomeoverpasswav.mp3
113355.mp3,"bus, field-recording, highway, ominous, overpass, public, traffic, transportation",113355,https://freesound.org/people/NoiseCollector/sounds/113355/,NoiseCollector,http://creativecommons.org/licenses/by/3.0/,Transportation,Bus,walkinghomeoverpass2.wav,Recorded during a 12 hour work day. Taking my time passing under I-95 and recording the ominous road sounds from above and echoed traffic from inside the concrete tunnelled environment.,142.176,44100.0,16,wav,49,0.0,,73.8,92.769,113355_walkinghomeoverpass2wav.mp3
