filename,text
535627.mp3,"A noise hits a table indoors followed by a table saw powering up, cutting wood, and powering down."
535628.mp3,"Wood is placed on a table, a saw turns on, wood is cut, then wood planks are placed on a table saw."
536173.mp3,A motorcycle engine revs and fades away while cars and other traffic drive by on a road.
536216.mp3,"A dog barks quickly and howls, then barks several times with pauses, followed by two small dogs barking and growling aggressively."
536217.mp3,People speak Spanish in the background while a door slams and a bell rings intermittently.
536218.mp3,"A bus arrives, idling with a low hum and braking with a loud squeak, then accelerates with a deep engine roar fading away."
536223.mp3,Heavy rain falls continuously outside.
536260.mp3,Rain drums consistently on a roof while thunder rumbles unevenly in the background.
536261.mp3,Heavy rain falls continuously as thunder rumbles gently and then very strongly.
536261.mp3,"Heavy rain falls with deep, rumbling thunder sounding in the distance."
536261.mp3,Heavy rain falls continuously accompanied by thunder.
536387.mp3,"A loud siren sounds with soft, blowing wind as a car passes by at high speed in the distance."
536553.mp3,An engine idles steadily at a constant speed.
536577.mp3,Strong wind blows repeatedly throughout.
536927.mp3,"Loud, rapid, and powerful helicopter rotor blades sound, steady and consistent throughout."
536928.mp3,"A helicopter flies overhead with deep, rhythmic thumping while a high-pitched emergency siren oscillates."
536960.mp3,A truck consistently changes its speed over time.
537006.mp3,A cat meows loudly multiple times in a quiet environment throughout the recording.
537006.mp3,A kitten meows repeatedly with a needy tone throughout the audio.
537065.mp3,Rustling leaves are heard continuously.
537070.mp3,Thunder rumbles in the distance during a thunderstorm with wind whooshing and rain droplets landing on a rooftop.
537070.mp3,"Steady and regular rain falls outside with uniform, steady wind noise showing slight volume variation."
537074.mp3,Repeated abrupt hammer strikes on a metallic surface accompany quiet continuous white noise and slightly muffled drilling sounds.
537094.mp3,A man speaks outdoors while car engine noise rises and falls.
537113.mp3,A car horn beeps sharply and repeatedly with short pauses while an engine runs steadily in the background.
537203.mp3,Quiet biking sounds in the wind with occasional bike stumbles over objects.
537203.mp3,"A bicycle wheel produces a low, rhythmic circular noise with occasional abrupt metallic gear changes and a sudden thud sound."
537204.mp3,A muffled crunching sound repeats rhythmically throughout.
537243.mp3,Construction work with a jackhammer drilling concrete floors continuously.
537309.mp3,A child snores repeatedly with a consistent rhythm.
537312.mp3,"A baby coos, giggles excitedly, laughs happily, and screams with increasing volume."
537357.mp3,Wind chimes play gently as the wind blows outdoors.
537472.mp3,Single quick beeps occur repeatedly at intervals while cars drive by on a road.
537491.mp3,"Church bells ring loudly and repeatedly, fading into each other, accompanied by a short dropping sound and faint clicking noises."
53753.mp3,A continuous mid-volume mechanical clicking sounds like rhythmic key presses on an old typewriter.
537983.mp3,"An alarm gradually increases in volume as an ambulance siren sounds repeatedly, then fades away."
538212.mp3,Vehicle engine alternates between idling and accelerating while idling.
538261.mp3,A stream bubbles softly with occasional splashes and a faint waterfall in the background.
538380.mp3,"People walk quietly and talk loudly in a steady, muffled, and echoing pattern in a hallway."
538436.mp3,A small boat is departing steadily.
538438.mp3,A horse neighs and purrs vibrantly on the right while rhythmic hoofbeats and a squeaky carriage sound steadily play.
538452.mp3,Several distinct clicking sounds are heard intermittently at different moments.
538733.mp3,"A table saw cuts through an item with a loud, buzzing sound that becomes a continuous muffled hum and then returns."
538734.mp3,A circular saw alternates between cutting through metal and running idly.
538735.mp3,A table saw runs continuously in the background while cutting wood at intervals.
538736.mp3,"A table saw spins loudly, slowing to a halt, then restarts with a high-pitched whirring."
538738.mp3,A drill driver is used intermittently at various intervals throughout the audio.
538739.mp3,"A drill driver starts up, drills briefly, and repeatedly adjusts the clutch settings before fading away."
538786.mp3,Church bells ring in the morning while the wind rises.
538877.mp3,Distant metalworking workshop sounds include hammering and intermittent metal creaking throughout the duration.
538877.mp3,Heavy-duty production line with conveyor belts operating in a metal factory with occasional high-pitched beeps from sensors.
538910.mp3,"A sewing machine operates loudly with regular tapping of feet, then it turns off followed by a loud, unpleasant beep."
538910.mp3,"A loud washing machine runs while short warning beeps sound, followed by shuffling and a sharp long beep."
539154.mp3,"Birds chirp in the distance and water flows while a church bell rings, ducks quack, and animals make sounds."
539220.mp3,The continuous sound of a waterfall flows steadily.
539299.mp3,Soft water splashes from walking blend with distant birds vocalizing and intermittent hissing sounds through water.
539332.mp3,Heavy rain falls outside accompanied by distant rumbling thunder from a thunderstorm.
539333.mp3,An engine revs amid rain pattering and wind blowing continuously.
539333.mp3,Heavy rain falls outdoors while a vehicle engine gradually decreases in volume.
539572.mp3,Continuous rain during a thunderstorm with occasional thunderclaps.
539752.mp3,"A chorus of birds sings and chirps with children shouting and speaking, roosters crowing, crows cawing, a horse neighing, and people talking outdoors."
539753.mp3,"Birds whistle while three people speak, ending with a yell, followed by a dog barking and a child yelling."
539755.mp3,Ambient countryside sounds with footsteps on the ground and a brief thudding noise as something is hit.
539904.mp3,A sewing machine runs continuously.
539905.mp3,Typical sounds of an industrial button factory alternate with the loud operation of a sewing machine.
539911.mp3,"A sewing machine clatters rapidly with short pauses, producing uneven bursts of buzzing and metallic noises before slowing to a stop."
539911.mp3,Someone is working continuously with a sewing machine.
539918.mp3,A train passes by with rumbling engine sounds and repeatedly squeaking tracks of varying intensity.
539918.mp3,A train approaches slowly with its brakes screeching against the tracks.
539922.mp3,An old train slowly passes by on an old railway.
539924.mp3,Radio interference noise caused by a broken device.
540036.mp3,"Rhythmic clapping starts, accompanied by a rhythmic drum beat and rhythmic metallic beats overlapping."
540036.mp3,"Steady hi-hats and bass lead into a complex mid-range drum pattern, followed by an energetic cymbal-focused drum solo with rhythm changes."
540064.mp3,"Birds chirp in the distance while a hen clucks irregularly, a turkey gobbles, and cows and goats call."
540281.mp3,"A heavy thump echoes loudly in the distance twice, followed by a metallic noise echoing loudly."
540398.mp3,An engine runs loudly and continuously throughout the duration.
540459.mp3,"People, including babies, are conversing with a baby exclaiming and speaking both clearly and indistinctly, alongside an assertive man."
540461.mp3,"A little girl cries and speaks loudly and sadly, while a woman speaks repeatedly and sighs sympathetically nearby."
540462.mp3,"Crickets chirp constantly in the distance while a child cries loudly in a constant pattern, with muffled speech and shuffling sounds."
540464.mp3,"Children babble, a child speaks clearly, sneezes, imitates a cat, knocking on a pot, and a newspaper is turned nearby."
540465.mp3,Children play with marbles on the ground while a woman and children talk at various intervals.
54048.mp3,"A fire truck siren sounds rhythmically and repeatedly, indicating an emergency in the city."
54056.mp3,A cat is purring continuously.
54060.mp3,Snoring with a rhythmic pattern continues and then fades into distant snoring.
54061.mp3,A cat steadily purrs while periodically exhaling softly and quietly throughout the duration.
54062.mp3,"A cat softly meows and then purrs gently, creating a warm and intimate atmosphere."
540637.mp3,A band performs energetically accompanied by a male singer.
54064.mp3,"An animal purrs steadily and rhythmically with one intense moment, while a bird coos briefly."
540643.mp3,"Stretched metal rope shakes and is struck repeatedly, producing rising metallic shivering and echoing humming sounds."
540813.mp3,The lawn mower runs steadily with a constant noise throughout.
54084.mp3,A high-pitched siren wails rhythmically with an oscillating and echoing tone.
540938.mp3,Heavy rain falls evenly with steady single raindrops and distant bird chirps occurring regularly.
541006.mp3,"A loud, vintage horn blares a warning repeatedly at regular intervals."
541113.mp3,Chimes jingling continuously with a brief pause in between.
541176.mp3,"Soft, continuous, rhythmic jazz-style music playing ""Happy Birthday."""
541177.mp3,"An upbeat classical waltz version of ""Happy Birthday to You"" with a bright, cheerful melody and a child's voice singing throughout."
541264.mp3,Constant rhythmic repeating meowing and grunting sounds from a cat or kitten.
541264.mp3,"A cat frequently meows and occasionally grunts or growls, with intermittent purring throughout the sequence."
541277.mp3,"A door slams loudly, followed by the loud running of a chainsaw."
541322.mp3,Wooden floor squeaks occur intermittently with noticeable pauses in between.
541540.mp3,"A dog sniffs repeatedly and growls low intermittently, accompanied by breathing sounds."
541572.mp3,"Crackling and popping burning wood, roaring flames, and subtle hissing firewood create a warm, lively campfire atmosphere."
541641.mp3,An orchestra plays stringed instruments continuously.
541674.mp3,"A loud, rhythmic pile driver rammer operates with varying pitches and short interruptions throughout."
541725.mp3,Rain ticks steadily on a skylight.
541726.mp3,Water flows and splashes quietly and continuously throughout.
541920.mp3,"Farm noises include one cow mooing, followed by two cows mooing one after another."
541951.mp3,A cat meows repeatedly and purrs softly at intervals.
541951.mp3,A cat meows intermittently with consistent breaks between each meow.
542056.mp3,"A helicopter flies by with increasing sound that quickly fades, followed by soft background music and engines growing louder with a man speaking quietly."
54207.mp3,Continuous rain falls with a loud thunder fading out in the distance.
542101.mp3,Pet bells jingle frequently while birds sing softly in the distance throughout the recording.
542121.mp3,Waves crashing rhythmically on the beach at intervals.
542128.mp3,Men scream loudly and continuously.
542157.mp3,A fire burns fiercely outdoors with crackling and popping sounds amid a constant soft white noise of air humming.
542251.mp3,Water flows continuously in a river with rustling sounds and occasional insect chirps.
542257.mp3,Water streams and pours loudly and nearby.
542262.mp3,"Steady rushing of a small stream with distant bird chirps, followed by a loud tap on the microphone."
542448.mp3,"Light rain falls as a car is heard in the background, then drives on a dirt road and stops suddenly."
542454.mp3,Moderate rain falls repeatedly outdoors with raindrops hitting an umbrella and echoing in the background.
542580.mp3,Various birds sing in the morning amidst natural surroundings.
542713.mp3,"Continuous and subtle crackling sounds of a potato chip bag, including the opening of the bag."
542737.mp3,"Bright hammer knocking sounds alternate with soft, dull, and slightly echoing hammer knocks in a room."
542742.mp3,A kitchen bell rings constantly.
542789.mp3,"A nail is hammered repeatedly with soft and loud strikes, followed by a loud, hard industrial knocking sound."
542806.mp3,"A doorbell rings loudly and irregularly, then the ringing gradually fades away."
542806.mp3,"A loud doorbell rings multiple times with echo and fading, including quick rings and soft double rings."
542958.mp3,"Muffled rubbing sounds persist as indistinct cracking and soft plops occur nearby, while a car engine runs loudly then fades away."
543033.mp3,"Multiple bicycle bells ring repeatedly, each sound fading out shortly after being rung throughout the audio."
543033.mp3,Outdoor noises with gentle wind blowing accompany a bicycle bell ringing repeatedly at varying tones.
543127.mp3,A toy helicopter flies around repeatedly with continuous whirring sounds.
543127.mp3,A child's toy buzzes continuously with varying volume indoors.
543408.mp3,Train moves continuously over track connections with rhythmic sounds.
543432.mp3,A train passes by producing a rhythmic clickety-clack sound throughout.
543644.mp3,Snoring occurs intermittently throughout the recording with brief pauses in between.
543645.mp3,Rhythmic snoring fades away indoors several times with brief pauses in between.
543645.mp3,A dog snores continuously with a clock ticking quietly in the background.
543660.mp3,A propeller plane approaches overhead and then moves away.
543680.mp3,"A church bell rings repeatedly at varying intensities, alternating between near and distant locations, gradually fading out."
543723.mp3,"A prolonged, distant sound of fast-flowing water with an echoing, rushing quality continues steadily."
543739.mp3,"An electric guitar solo with heavy distortion and wah effects improvises dynamically, producing a gritty, sharp, punchy rock or metal sound."
543760.mp3,A deep hum continues while a high-pitched beeping occurs and ends with an electric buzzing sound.
543778.mp3,"A male voice screams loudly multiple times with intermittent clinking, rattling, microphone bumbling, and a loud enthusiastic shout of ""whoa."""
543819.mp3,"Waves aggressively wash against rocks with water trickling down, accompanied by the soothing sound of the ocean moving and rustling."
543822.mp3,"Melodic birds sing as an alert beep signals closing train doors, followed by long horns and a train departing the station."
543824.mp3,"A gentle wind blows as people talk in the background, with heavy trains passing, paper rustling, and a bike screeching noisily."
543827.mp3,"Sparrows chirp repeatedly with a consistent, light pattern."
544076.mp3,A man makes a short speech inside a room followed by music playing with a smooth rhythm.
544186.mp3,A mechanical and rhythmic vacuum cleaner hums indoors while intermittent deep rumbling wind blows.
544195.mp3,"A drill produces loud, repetitive buzzing drilling sounds indoors."
544540.mp3,"An eerie, low, distorted ambient sound rises suddenly, then fades and gradually grows louder, creating a tense, unsettling atmosphere."
544543.mp3,"A rhythmic, pulsating metallic sound steadily increases and decreases in volume with muffled wooden clacking sounds overlapping briefly."
544622.mp3,"A mysterious high-pitched sound fades as a woman dramatically speaks in an echoing space, followed by a distant siren and approaching car brakes."
544622.mp3,"Sinister ambient sounds with distorted, eerie tones evoke dread, suspense, and horror-game tension throughout."
544624.mp3,A continuous siren emits several overlapping tones.
544697.mp3,Several Common Grasshopper Warblers sing continuously in nature.
544891.mp3,"Several vehicles pass by outdoors with repeated loud, sharp metallic friction sounds and a loud, monotonous train passing by."
544893.mp3,A loaded train passes by with the sound first increasing and then decreasing in volume.
545032.mp3,"A truck engine rumbles repetitively with a deep, continuous sound."
545035.mp3,"Wind is howling while a train passes by, and an iron is repeatedly touched and tapped by an object."
545035.mp3,"A soft wind blows through a city as various metallic sounds echo, including squeaks, impacts, thumps, and a mechanical heartbeat."
545038.mp3,Ambient city sounds with wind are accompanied by repeated creaking of construction scaffolding and muffled whistling wind.
54511.mp3,"A bus engine runs loudly and continuously while waiting, then the bus starts moving slowly."
545407.mp3,"A polyphonic choir performs clear, structured four-part harmonies with layered vocal textures in a dry acoustic setting."
545483.mp3,"A toddler is trying to talk, sometimes loudly and excitedly, with varying attempts to speak from a distance."
545483.mp3,"An infant is continuously babbling in a series of soft, repetitive sounds."
545520.mp3,"The steady, mechanical, sharp clicking of a bike gear turns and gradually slows down, interrupted by a soft beep and sharp thumps."
545529.mp3,A chainsaw runs continuously with fluctuating intensity.
545531.mp3,"Metallic, high-pitched wind chime dings occur consecutively with varying intensity and fade to quiet repeatedly."
545536.mp3,"Soft, steady breathing accompanies airy suction noises with plastic coil flexing, sharp creaks, hollow rattling, and occasional thuds throughout."
545636.mp3,"A baby cries continuously in a distressed, rhythmic manner."
545639.mp3,"A fire burns continuously in a fireplace, producing crackling and popping sounds."
545742.mp3,"Sharp vibrating metal sounds fade as can tabs are pulled, accompanied by soft rustling, glass movement, and quiet female voices."
545750.mp3,A train passes by with its volume gradually increasing.
545758.mp3,"A motorbike approaches, passes closely, and gradually fades away while people talk softly in the background."
545759.mp3,"A loud motorcycle roars by while a bicycle passes with gentle sounds, and engine noise runs steadily in the distance."
545761.mp3,"A motorcycle passes by, gradually increasing in volume and fading away, accompanied by birds singing steadily."
545762.mp3,"A motorbike approaches with its sound gradually getting louder, peaking, and then fading away."
545763.mp3,"A motorcycle with a deep, rumbling V2 engine approaches, slows down, passes steadily, and fades while small branches crunch under its wheels."
545829.mp3,A car engine vrooms loudly and repeatedly outdoors.
545897.mp3,"A sewing machine runs continuously with a loud, steady mechanical sound."
546036.mp3,A camping fire burns with frequent crackling and popping sounds while people speak and chat distantly in French near the fireplace.
546095.mp3,"Water is poured briefly, steadily, and in short bursts while footsteps and tapping sounds occur on wooden and hard surfaces."
546151.mp3,"Gas or diesel combusts steadily, emitting a continuous hissing noise."
546186.mp3,Raindrops fall steadily onto wet surfaces with distant city traffic and muffled conversation in the background.
546199.mp3,"A hammer clatters repeatedly with occasional single strikes, accompanied by steady drill noise and simultaneous background speech."
546304.mp3,"A man narrates a Christmas story in a deep, expressive voice with brief pauses at a steady pace."
54640.mp3,A bird chirps from afar with an echo while wind blows continuously outdoors.
546413.mp3,A cat purrs loudly and repeatedly throughout the sound.
546430.mp3,A crowd in the auditorium claps rapidly with loud cheers and soft whistles nearby and in the distance throughout.
546431.mp3,"The audience claps enthusiastically, cheers loudly with shouts, and produces sharp, loud whistles intermittently."
546521.mp3,"Birds sing in a steady, repetitive pattern throughout the forest."
546521.mp3,"Multiple birds chirp outdoors with varying volumes, creating a lively natural atmosphere."
546522.mp3,Thunderstorm sounds with a bird chirping accompany intermittent people talking throughout.
546524.mp3,Constant rain falls outdoors as thunder gradually increases in intensity.
546542.mp3,A loud alarm sounds continuously.
546676.mp3,Continuous mumbled chatter from a crowd persists throughout.
546735.mp3,A musical instrument plays a song alternating between harmonious and dissonant chords with occasional clashing notes.
546751.mp3,A man repeatedly clears his throat followed by a series of coughs.
546862.mp3,Waves gently hit the seashore as a light breeze blows softly at intervals.
546864.mp3,A small bell rings over the sounds of a busy street.
546875.mp3,A car accelerates steadily.
546976.mp3,Cars driving past on a busy city street.
547068.mp3,An airplane engine runs continuously.
547222.mp3,Waves crash continuously at the shore.
547223.mp3,A person hiccups repeatedly in a pattern with occasional muffled thumps throughout.
547376.mp3,A woman is singing continuously.
547399.mp3,Loud and continuous sound of flowing water persists throughout.
547399.mp3,Wind blows outdoors while loud water flows in a river.
547401.mp3,Heavy rain splashes down on a large puddle of water outdoors.
547403.mp3,Continuous water running sounds throughout.
547404.mp3,"A waterfall produces a constant, loud background noise that blends seamlessly and becomes indistinguishable as a distinct water sound."
547518.mp3,"Large raindrops strike a rooftop or canopy, producing a deep, resonant drumming sound."
547831.mp3,"A bird's call echoes with rising and falling tones, making deep echoing calls that increase in volume and then fade away."
547831.mp3,An artificial high-pitched bird chirping repeats continuously with an echoing effect.
547832.mp3,"Low, indistinct ambient hum transitions into a sharp, loud, vibrating drilling sound that abruptly cuts off."
547892.mp3,Water droplets splash on the ground during rain.
547949.mp3,A rhythmic whooshing sound mimics the tide rolling in and out continuously.
547967.mp3,"The galloping of several horses intensifies with loud clip-clopping of horseshoes, alongside brief speech."
548010.mp3,A violin plays intermittently with short pauses between notes throughout the clip.
548027.mp3,Rhythmic clapping accompanies several bells ringing simultaneously at intervals.
548098.mp3,A bird chirps a melody intermittently throughout the recording.
548107.mp3,"Multiple birds chirp repeatedly, with some chirping softly in the distance and others loudly in a sharp tone."
548110.mp3,A bird chirps repeatedly amidst continuous background forest noises throughout.
548167.mp3,People applaud loudly for an extended period.
548169.mp3,A large crowd is applauding continuously.
548173.mp3,"A strong, deep wind hums loudly while faint crackling sounds of branches are heard intermittently."
548200.mp3,Something moves in the water with waves building up and crashing intermittently throughout.
548210.mp3,A diesel engine ticks rhythmically and continuously.
54823.mp3,"A dog barks multiple times with varying loudness while faint, muffled footsteps are heard in the distance."
548352.mp3,A cat meows repeatedly at regular intervals throughout the recording.
548354.mp3,A drill buzzes loudly with occasional pauses while drilling into a wall.
548357.mp3,"An engine produces multiple deep rumbles, thrums steadily, and then turns off."
548405.mp3,"A chainsaw roars with a sharp, grinding buzz that rises and falls with each cut through wood."
54849.mp3,Rhythmic banging and hitting of different materials against each other creates a repetitive percussive pattern.
548491.mp3,A loud bird call ending with an echo occurs twice amid continuous white noise.
54851.mp3,"The engine of a bus runs with a constant noise while a muffled, interrupted human voice is heard."
548649.mp3,"An electric bass plays deep, rhythmic tones with crisp hand drum beats and clear, rhythmic piano music."
54898.mp3,"Cars drive past multiple times in a city while a siren gradually increases and then decreases in volume, followed by a loud door closing."
549212.mp3,A stream of water runs continuously down a river while nearby cracking sounds occur and a bird sings in the distance.
54963.mp3,"An airplane starts loudly, takes off, and its engine continues starting."
54965.mp3,An airplane flies in the distance before the loud sound of its takeoff.
54966.mp3,A jet engine loudly roars during takeoff and then fades into the distance.
54967.mp3,"An airplane taxis on the runway before takeoff, then flies overhead and later is heard flying in the distance."
54968.mp3,"An airplane passes by, getting closer, then very close, before moving away from the microphone."
54968.mp3,"An airplane takes off, producing the sound of engines accelerating into the sky."
54970.mp3,A dentist is drilling continuously.
549879.mp3,Trumpets are playing together out of sync throughout the recording.
549917.mp3,"A piano is played rhythmically, creating a classical music melody."
55006.mp3,"Wind hums with a low, constant sound as distant birds chirp and a blackbird repeatedly chirps with short, high-pitched tweets."
550181.mp3,A jackhammer is drilling continuously while occasional loud distant thuds occur.
55020.mp3,An intermittent high-pitched whirring from a nearby dental drill varies in speed and intensity throughout.
550241.mp3,A high-pitched continuous siren sounds nearby throughout.
550259.mp3,Bass guitar and piano playing together with the bass guitar continuing a rhythmical song.
55044.mp3,Church bells ring softly in the distance.
55049.mp3,A ship's diesel engine hums deeply while people chatter and a man shouts commands in Italian.
55051.mp3,"A person whistles intermittently, followed by the sound of a coin dropping into a machine."
550863.mp3,"A loud, continuous vibrating drill sound persists throughout."
550863.mp3,A rattling plastic puzzle cube vibrates with occasional metallic tag clinks from a back massager.
550867.mp3,A bicycle pedal spins loudly at a fast tempo repeatedly with brief pauses throughout.
550915.mp3,Water splashes intermittently with pauses in between.
550915.mp3,Water waves splash continuously as they hit the shore.
550916.mp3,"A large group of people speaks in German at a lively indoor party, with overlapping voices, laughter, and fluctuating crowd noise."
550923.mp3,Ocean waves continuously hit the shore.
550929.mp3,Crickets chirp loudly while ocean waves crash powerfully.
55093.mp3,"A truck engine runs steadily, followed by a heavy crash or bang."
551001.mp3,"Small birds chatter softly as a sharp metallic train wheel sound occurs, followed by a whooshing of passing train wagons."
551006.mp3,An emergency vehicle siren wails pulsatingly while car horns ring and city traffic with passing engines is heard.
551454.mp3,A muffled propeller plane flies overhead while birds chirp happily in the distance.
551962.mp3,"A constant engine-like noise, resembling an air fryer, continues steadily without changes in volume."
552042.mp3,White noise plays continuously as an electric guitar repeatedly plays a single fading note.
55208.mp3,"A girl speaks with changing emotions including loudness, upset, questioning, anger, threatening tone, hateful shouting, and pleased tone."
55245.mp3,An old motorbike approaches closely and then moves away.
552485.mp3,"Water flows in an underground stream echoing through a cavern, accompanied by rhythmic dripping sounds from above."
55249.mp3,Laughter and lively chatter of teenagers and children mix with soft cutlery clinking in the background.
552705.mp3,Playing the synthesizer producing harmonies that complement a single note.
552705.mp3,"Soft, angelic, calm, and shimmering sounds fade gently indoors."
552706.mp3,"A morphing choir voice with ambient noise changes notes multiple times, creating an evolving, textured soundscape."
553062.mp3,A rooster crows followed by chicks chirping and chickens clucking in the background.
553117.mp3,"Water flows in a creek accompanied by bird chirping at intervals, with a microphone adjustment at the beginning."
553146.mp3,Heavily distorted music with multiple layers of edited acoustic guitar recordings plays continuously.
553181.mp3,"A car engine runs continuously, starting distant and getting closer while birds sing softly and handbrakes are pulled suddenly."
553185.mp3,"An engine runs quietly indoors with random, vague car interior sounds."
553185.mp3,"An engine starts inside a car, followed by the motor running and ambient driving sounds."
553192.mp3,"A chainsaw runs and starts, cutting wood, while people talk and a branch snaps."
553193.mp3,"A chainsaw buzzes and grinds continuously at mid-volume while cutting wood, followed by a sharp cracking sound of wood breaking."
553242.mp3,"A person walks across a hard floor with steady, rhythmic footsteps."
553243.mp3,Hard footsteps are heard slowly and repeatedly.
553245.mp3,"Footsteps on a hard surface repeat, transitioning to running footsteps, then continued hard surface steps, followed by repeated steps on sand."
553260.mp3,"A person walks on dry leaves producing soft, crisp footsteps with brief shifts to dull, muted tones and faint distant city traffic."
553269.mp3,A chainsaw cuts a tree followed by the cracking sound of the tree falling to the ground.
553475.mp3,A continuous drilling sound is heard throughout the duration with a brief pause in between.
553476.mp3,"A drill emits low, muffled bursts with a heavy tone and audible resistance, repeating irregularly."
553508.mp3,A doorbell rings repeatedly with echoes while an analog clock ticks in the background.
553529.mp3,A dull washing machine sound is heard coming from another room continuously.
553562.mp3,A ship moves through the water with dominant engine sounds that continue steadily throughout.
553749.mp3,"A piano plays a clear, harmonious classical melody with flowing notes alongside soft, indistinct background voices."
55376.mp3,A loud buzzing sound of cicadas is heard outside.
553900.mp3,"A man speaks loudly in a Slavic language multiple times, interspersed with occasional laughter."
553902.mp3,Footsteps walking then running up concrete stairs.
553918.mp3,A toilet flushes repeatedly while steam-like air releases and fills the area.
553936.mp3,Light rain falls steadily with distant thunder rumbling intermittently.
553962.mp3,"A cat purrs softly and rhythmically while a man makes sharp ""tsk tsk"" sounds, speaks gently, and chuckles quietly."
553991.mp3,Heavy rain continuously hits a metal sheet with intense force.
553996.mp3,"Piano notes are played continuously, followed by a musical note tapering off."
554030.mp3,"Persistent snoring alternates in volume, becoming louder with each inhale, includes soft squeaky sounds, and ends abruptly."
554139.mp3,Steady rain falls in the background with faint rumbles of distant thunder intermittently heard.
554170.mp3,"Distant cowbells ring faintly and intermittently, accompanied by radio static noise and a distant loud thump."
554266.mp3,"A steady fireplace crackles and pops, creating a warm and soothing atmosphere throughout."
554297.mp3,"A piano plays a recurring, rhythmic melody while a bowed string instrument sustains tones."
554311.mp3,A motorcycle passes slowly along a road.
554368.mp3,"Strong wind blows continuously through trees, creating a blend of whooshing, rustling, and swaying sounds."
554385.mp3,Dogs bark continuously outside.
554439.mp3,"A piece of fabric flaps vigorously in strong wind, creating loud whooshing sounds alongside a continuous outdoor buzzing."
554501.mp3,Sounds of a train on the tracks with loud and brief train horn blasts at intervals.
554502.mp3,A railroad screeches loudly before a train screeches and then fades away.
554577.mp3,The sound of rainfall impacts a surface with ambient rain in the distance throughout.
554578.mp3,A fireplace crackles softly with wood popping and splintering as an oven door opens and closes with metallic sounds.
554581.mp3,The monotonous sound of heavy rain splashing steadily on a roof.
554600.mp3,"A dog barks with reverberation as a person whistles, several people mumble, and an alarm horn sounds repeatedly in the distance."
554651.mp3,"Deep wooden creaks, like a rope straining or tree shifting, occur repeatedly as soft wind gently blows through trees."
554659.mp3,A church bell rings with varying resonant and melodic notes.
554747.mp3,Different birds chirp quietly in the background while a bird croaks loudly multiple times.
554756.mp3,A person walks fast and steadily on snow.
554768.mp3,"An electric guitar plays a rhythmic, echoing pattern indoors for an extended duration."
554825.mp3,Footsteps crunch on snow with each step.
554827.mp3,Footsteps are heard walking steadily on a frozen surface.
554840.mp3,"The sound resembles unclear waves with gentle, indistinct movement."
554853.mp3,"Children shout playfully while footsteps run and pass a football intermittently, with occasional horn beeping."
554855.mp3,"Soft crackles and pops from a wood-burning stove blend with a steady, warm sound and a dry, hissing rush of air."
554917.mp3,A man speaks indistinctly on the street amid background traffic and people talking.
554925.mp3,"A vacuum cleaner drones and then fades away with a trailing whine when turned off, repeating twice."
554956.mp3,"Light rain quietly pours down while distant thunder rumbles, growing louder and then fading away."
55497.mp3,Continuous ship ventilation hums steadily as a person moves and knocks intermittently inside a cabin.
55499.mp3,Continuous chiseling sounds persist throughout the audio.
55502.mp3,Engine noise and ventilation sounds are heard continuously in the cabin.
555052.mp3,Crackling of burning wood in a fireplace continues steadily.
555079.mp3,"Cars pass by on a wet street, creating loud noise throughout."
555122.mp3,Sharp beeping of a supermarket cash register occurs repeatedly while a cashier handles merchandise with muted background voices.
555247.mp3,"Ice cracks with a sharp, crisp sound."
555249.mp3,"A car passes by on a wet street, growing loud then fading, with birds chirping quietly in the background."
555321.mp3,The continuous sound of rain falling is heard both outside and from inside.
555351.mp3,A dog barks repeatedly at varying volumes and growls briefly towards the end.
555352.mp3,A dog repeatedly barks with occasional growling sounds throughout the audio.
555385.mp3,"Several ducks cackle weakly and powerfully on the lake, with ducks landing and splashing, accompanied by a young bird chirping and quiet humming."
555524.mp3,"A melodic composition plays, evoking tension and intrigue throughout."
555794.mp3,"Children play outdoors with birds chirping and distant construction, punctuated by echoing screeching sounds, a thumping noise, and a car horn."
555868.mp3,"Rapid footsteps hit a hard surface rhythmically, followed by several loud and soft single footsteps, then multiple shrill scrapes and occasional scuff sounds."
555962.mp3,"Water splashes rhythmically at intervals, each time fading away before the next splash occurs."
555975.mp3,"Nature sounds with a frog croaking, birds chirping, and wind blowing throughout."
555990.mp3,"Wind whistles with a hollow, airy sound, accompanied by sharp cracks, high-pitched squawks, dull impacts, and a rumbling burst."
556024.mp3,"A person speaks calmly with buzzing sounds in the background, then loudly shouts outdoors while people speak nearby."
556026.mp3,"Several people shout loudly in the distance while a ball is kicked, and a man shouts nearby repeatedly."
556026.mp3,"People are speaking and shouting in the distance and nearby, with a soccer ball being kicked repeatedly."
556027.mp3,"Man speaking outdoors with background noise, distant kids talking, vehicle engines, a sharp whistle, and a man shouting in the distance."
556034.mp3,Thunder rumbles repeatedly with varying loudness as continuous raindrops splatter and distant birds chirp with occasional pauses.
556364.mp3,"A helicopter with blades and rotor engine sounds passes by, muffled and fading in and out."
556370.mp3,An impact drill is repeatedly used to remove tile amid ambient renovation noise in an apartment.
556407.mp3,"A vacuum cleaner runs continuously, sucking in air."
556520.mp3,"Thunderstorm sounds muffled in a monotonous pattern with quiet, irregular water droplets hitting the ground indoors."
556536.mp3,Rhythmic jackhammer strikes produce a short jingling sound with a repeating rattling sound in the background.
556606.mp3,A police siren sounds repeatedly and loudly.
